museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
459,Museo Jose Luis Cuevas,Arte,1992-07-08,"Fundacion Maestro Jose Luis Cuevas Novelo, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Academia 13,Centro Historico,6060,,http://www.museojoseluiscuevas.com.mx/inicio.html,,bccuevas@museojoseluiscuevas.com.mx, fundacionjlcuevas@museojoseluiscuevas.com.mx,-99.12893,19.4337,,2017-05-04 10:42:2648
1176,Museo Panteon de San Fernando,Historia,2006-07-18,Secretaria de Cultura de la Ciudad de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Plaza San Fernando 17,Col. Guerrero,6300,,,https://www.facebook.com/museopanteondesanfernandosecretariadeculturagdf/info,museopanteonsanfernando@hotmail.com,,-99.14826,19.43911,http://sic.gob.mx/ficha.php?table=museo&table_id=1176,2017-05-04 10:39:2949
462,Museo Franz Mayer,Arte,1986-07-15,Patronato del Museo Franz Mayer,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Hidalgo 45,Centro,6300,,http://www.franzmayer.org.mx,https://www.facebook.com/pages/Museo-Franz-Mayer/180096403334,museo@franzmayer.org.mx,el_mayer,-99.14328,19.43688,http://sic.gob.mx/ficha.php?table=museo&table_id=462,2017-03-10 12:13:4048
907,Museo del Telegrafo,Ciencia y tecnologia,2006-11-22,Telecomunicaciones de Mexico (Telecom),9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,cALLE Tacuba 8,Centro,6620,,,http://www.telecomm.net.mx/index.php?option=com_content&view=article&id=98&Itemid=84,museodeltelegrafo@yahoo.com.mx, museotelegrafo@telecomm.gob.mx,-99.13951,19.43644,,2017-03-10 12:39:2148
1105,Museo del Estanquillo,Antropologia,2006-11-23,Fideicomiso Museo del Estaquillo,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Isabel la Catolica 26,Centro,6000,,http://www.museodelestanquillo.com,,hdesantiago@museodelestanquillo.com,m_estanquillo,-99.13613,19.43331,http://sic.gob.mx/ficha.php?table=museo&table_id=1105,2017-05-04 10:27:0949
1893,Museo UNAM Hoy,Historia,2015-11-05,UNAM/Instituto de Investigaciones sobre la Universidad y la Educacion (IISUE),9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Moneda 2,Centro Historico,6010,,http://www.iisue.unam.mx/museo/,,museounamhoy@gmail.com,,-99.13173,19.43367,http://sic.gob.mx/ficha.php?table=museo&table_id=1893,2017-05-04 10:42:2649
1079,Museo de Sitio Recinto Parlamentario,Historia,1972-01-31,SHCP/Direccion General de Promocion Cultural y Acervo Patrimonial,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Plaza de la Constitucion s/n,Centro Historico,6066,,,,carlos_mujica@hacienda.gob.mx,,-99.13151,19.43248,http://sic.gob.mx/ficha.php?table=museo&table_id=1079,2017-05-04 10:39:2950
1560,"Museo Indigena, Antigua Aduana de Peralvillo",Antropologia,2012-08-08,Comision Nacional para el Desarrollo de los Pueblos Indigenas (CNDI),9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Paseo de la Reforma Nte. 707,Col. Morelos,6200,,https://www.facebook.com/MiMuseoIndigena/info/?tab=overview,,preyes@cdi.gob.mx, omurillo@cdi.gob.mx,-99.13138,19.4519,,2017-03-10 12:13:4049
1518,Museo de Sitio Tlatelolco,Arqueologia,2011-12-15,UNAM/Centro Cultural Universitario Tlatelolco,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Ricardo Flores Magon 1,Col. Nonoalco-Tlatelolco,6995,,http://www.tlatelolco.unam.mx/,,ccutlatelolco@gmail.com,ccutlatelolco,-99.13712,19.44988,http://sic.gob.mx/ficha.php?table=museo&table_id=1518,2017-03-10 12:39:2149
1550,Museo de Tecpan,Historia,1960-01-01,,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Reforma Norte 630,"U.H. Tlatelolco, 3ra. seccion",6300,,,,za.tlatelolco@inah.gob.mx,,-99.13421,19.44997,http://sic.gob.mx/ficha.php?table=museo&table_id=1550,2017-05-04 10:27:0950
1106,Museo del Juguete Antiguo Mexico,Especializado,2008-04-29,"Conservacion y Rescate de la Cultura Popular de Mexico, S.A. de C.V.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Dr. Olvera 15,Col. Doctores,6720,,http://museodeljuguete.mx/,,rp.museodeljuguete@yahoo.com.mx, hola@museodeljuguete.mx,-99.14448,19.41532,,2017-05-04 10:42:2650
710,Museo Casa del Poeta Ramon Lopez Velarde,Historia,1992-01-16,"Fundacion Casa del Poeta, I.A.P. /Junta de Asistencia Privada del Distrito Federal",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Alvaro Obregon 73,Col. Roma,6700,,http://casadelpoeta.iap.org.mx/Museo-Ram-and-oacuten-L-and-oacutepez-Velarde.php,,casadelpoeta@prodigy.net.mx,,-99.15819,19.41885,http://sic.gob.mx/ficha.php?table=museo&table_id=710,2017-05-04 10:39:2951
1337,Museo Numismatico Nacional,Ciencia y tecnologia,1998-01-21,SHCP/Casa de Moneda de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,"Apartado 13, entrada por Bolivia s/n",Centro Historico,6000,,http://www.cmm.gob.mx/museo/,https://www.facebook.com/CasaDeMonedaDeMexico,ffuentes@cmm.gob.mx,CasaMonedaMex,-99.13029,19.44004,http://sic.gob.mx/ficha.php?table=museo&table_id=1337,2017-03-10 12:13:4050
1435,Museo de la Mujer,Historia,2011-03-08,"Federacion Mexicana de Universitarias, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Republica de Bolivia 17,Centro,6020,,http://www.museodelamujer.org.mx,,contacto@museodelamujer.org.mx,museodelamujer,-99.13269,19.43943,http://sic.gob.mx/ficha.php?table=museo&table_id=1435,2017-03-10 12:39:2150
972,Museo del Ejercito y Fuerza Aerea Mexicanos de Bethlemitas,Historia,1992-09-15,Secretaria de la Defensa Nacional (SEDENA)/Direccion General de Archivo e Historia,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Filomeno Mata 12,Centro,6060,,,http://www.gob.mx/sedena/acciones-y-programas/atencion-al-publico-del-ejercito-y-fuerza-aerea-mexicanos-capilla-del-ex-convento-de-bethlemitas,bethlemitas14@gmail.com,,-99.13895,19.43558,http://sic.gob.mx/ficha.php?table=museo&table_id=972,2017-05-04 10:27:0951
1806,Museo de la Tortura,Historia,2012-04-06,"Medieval Criminal Museum, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tacuba 15,Centro Historico,6000,,,,museomedieval@yahoo.com.mx,,-99.13869,19.43552,http://sic.gob.mx/ficha.php?table=museo&table_id=1806,2017-05-04 10:42:2651
403,Museo de la Luz,Ciencia y tecnologia,1996-11-18,UNAM/Direccion General de Divulgacion de la Ciencia,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,San Ildefonso 43,Centro Historico,6020,,http://www.luz.unam.mx,,museoluz@unam.mx,MuseodelaLuz,-99.13002,19.43627,http://sic.gob.mx/ficha.php?table=museo&table_id=403,2017-05-04 10:39:2952
1114,Museo Ferrocarrilero Victor Flores Morales,Historia,2001-07-17,Sindicato de Trabajadores Ferrocarrileros de la Republica Mexicana,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Ricardo Flores Magon 206,Col. Guerrero,6300,,,http://cdmxtravel.com/es/lugares/museo-ferrocarrilero-victor-flores.html,stfrmtn@yahoo.com, marquezgonzalez@hotmail.com,-99.15125,19.45383,,2017-03-10 12:13:4051
1491,Museo de sitio de Tlatelolco Caja de Agua,Arqueologia,2011-12-15,Secretaria de Cultura/INAH,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Eje Central Lazaro Cardenas s/n,Col. Nonoalco-Tlatelolco,6900,,http://www.inah.gob.mx/es/red-de-museos/293-museo-de-sitio-de-tlatelolco-caja-de-agua,,coordinacion.carque@inah.gob.mx, za.tlatelolco@inah.gob.mx,-99.13731,19.45108,,2017-03-10 12:39:2151
1907,Museo de Sitio del Antiguo Hospital Concepcion Beistegui,Ciencia y tecnologia,2015-08-15,"Fundacion para Ancianos Concepcion Beistegui,  I.A.P.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Regina 7 Planta Alta,Centro Historico,6020,,https://www.facebook.com/museoconcepcionbeistegui/?fref=ts,,museoconcepcionbeistegui@gmail.com,,-99.13836,19.42791,http://sic.gob.mx/ficha.php?table=museo&table_id=1907,2017-05-04 10:27:0952
43,Museo de Cera de la Ciudad de Mexico,Especializado,1979-08-01,"Museo de Cera de la Ciudad de Mexico, S.A. de C.V.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Londres 6,Col. Juarez,6600,,http://www.museodecera.com.mx/,,coordinacion@grupomuseodecera.com,museodecera,-99.15702,19.42865,http://sic.gob.mx/ficha.php?table=museo&table_id=43,2017-05-04 10:42:2652
691,Museo de la Medicina Mexicana,Antropologia,1980-12-22,UNAM/Facultad de Medicina,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Rep. de Brasil 33 esq. Venezuela,Centro Historico,6000,,,http://pem.facmed.unam.mx/,palaciodemedicina@gmail.com, cejecutivapem@hotmail.com,-99.13332,19.43789,,2017-05-04 10:39:2953
1212,Museo Mexicano del Diseño (MUMEDI),Arte,2002-01-01,"Fundacion Mumedi, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Francisco I. Madero 74,Centro Historico,6000,,http://www.mumedi.org/,,info@mumedi.org,MUMEDIAmigos,-99.13466,19.4333,http://sic.gob.mx/ficha.php?table=museo&table_id=1212,2017-03-10 12:13:4052
757,Pinacoteca del Templo La Profesa,Arte,1988-03-26,Congregacion del Oratorio de San Felipe Neri de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Isabel la Catolica 21,Centro Historico,6000,,http://www.guiadelcentrohistorico.mx/museos/3063,,pinacotecadelaprofesa@outlook.com, canorator@yahoo.com.mx,-99.13633,19.43367,,2017-03-10 12:39:2152
811,Museo Manuel Tolsa,Arte,1999-02-08,UNAM/Facultad de Ingenieria,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tacuba 5,Centro,6000,,http://museomanueltolsa.unam.mx/,,teresa.martinez@mineria.unam.mx,,-99.13926,19.43573,http://sic.gob.mx/ficha.php?table=museo&table_id=811,2017-05-04 10:27:0953
15,Museo de lo Increible Ripley,Especializado,1992-12-09,"Atracciones Culturales de Mexico, S.A. de C.V.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Londres 4,Col. Juarez,6600,,http://www.museodecera.com.mx/,,mucera@grupomuseodecera.com, coordinacion@grupomuseodecera.com,-99.15684,19.42872,,2017-05-04 10:42:2653
965,Museo Casa de Carranza,Historia,1961-02-01,Secretaria de Cultura/INAH,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Rio Lerma 35 esq. Rio Amazonas,Col. Cuauhtemoc,6500,,http://www.inah.gob.mx/paseos/carranza/,http://museocasadecarranza.gob.mx/acerca.php,casa_carranza.museo@inah.gob.mx, comunicacion_museocarranza@hotmail.com,-99.16338,19.43122,,2017-05-04 10:39:2954
802,Museo Nacional de las Culturas,Historia,1965-12-01,Secretaria de Cultura/INAH,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Moneda 13,Centro Historico,6010,,http://www.museodelasculturas.mx/,https://www.facebook.com/pages/Museo-Nacional-de-las-Culturas/1390144187913882?fref=ts,direccion.mnc@inah.gob.mx,,-99.13041,19.43337,http://sic.gob.mx/ficha.php?table=museo&table_id=802,2017-03-10 12:13:4053
1523,Museo de Sitio CCEMx  INAH,Arqueologia,2012-01-29,Centro Cultural de España AECID,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Donceles 97,Centro,6010,,,http://www.ccemx.org,visitas@ccemx.org,,-99.13269,19.43503,http://sic.gob.mx/ficha.php?table=museo&table_id=1523,2017-03-10 12:39:2153
964,Casa Museo Alfonso Reyes (Capilla Alfonsina),Historia,1972-06-13,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Benjamin Hill 122,Col. Condesa,6160,,http://www.capillaalfonsina.bellasartes.gob.mx/,https://www.facebook.com/CapillaAlfonsina,ca.direccion@inba.gob.mx,AlfonsinaINBA,-99.17842,19.40801,http://sic.gob.mx/ficha.php?table=museo&table_id=964,2017-05-04 10:27:0954
1080,Museo del Palacio de Bellas Artes,Arte,1934-09-29,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Juarez s/n esq. Eje Central Lazaro Cardenas,Centro Historico,6050,,http://museopalaciodebellasartes.gob.mx/,https://www.facebook.com/museodelpalaciodebellasartes?fref=ts,gpba.palaciodebellasrtes@inba.gob.mx, mpba.informes@inba.gob.mx,-99.14129,19.43515,,2017-05-04 10:42:2654
439,Museo Nacional de Arte (MUNAL),Arte,1982-07-23,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tacuba 8,Centro Historico,6010,,http://munal.mx/visita,,contacto@munal.inba.gob.mx, atencionalpublico@munal.inba.gob.mx,-99.13944,19.43633,,2017-05-04 10:39:2955
661,Museo Mural Diego Rivera,Arte,1988-02-19,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Balderas s/n esq. Colon,Centro Historico,6040,,http://www.museomuraldiegorivera.bellasartes.gob.mx,https://www.facebook.com/museomural.diegorivera/info,mmdr.subdireccion@inba.gob.mx,MuseoMural,-99.14699,19.43618,http://sic.gob.mx/ficha.php?table=museo&table_id=661,2017-03-10 12:13:4054
638,Museo de Sitio y de la Musica Mexicana,Arte,1990-01-01,"Casa de la Musica Mexicana, S.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Francisco Gonzalez Bocanegra 73,Col. Morelos,6200,,http://www.mexicocity.gob.mx/detalle.php?id_pat=4119,,informes@casamusmex.org,,-99.13427,19.44609,http://sic.gob.mx/ficha.php?table=museo&table_id=638,2017-03-10 12:39:2154
804,Museo Nacional de San Carlos,Arte,1968-06-12,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Puente de Alvarado 50,Col. Tabacalera,6030,,http://www.mnsancarlos.com.mx/,https://www.facebook.com/difusion.mnsc/,cgaitan@inbagob.mx,MNacSanCarlos,-99.15188,19.43822,http://sic.gob.mx/ficha.php?table=museo&table_id=804,2017-05-04 10:27:0955
1538,Museo Casa de la Memoria Indomita,Historia,2012-06-14,Comite ¡Eureka!/GDF,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Regina 66,Centro,6000,,http://www.guiadelcentrohistorico.mx/kmcero/cultura/casa-de-la-memoria-ind-mita-donde-la-violencia-de-estado-no-se-olvida,https://www.facebook.com/pages/Museo-Casa-De-La-Memoria-Ind%C3%B3mita/233074803542066,casadelamemoriaindomita@gmail.com,,-99.13469,19.42767,http://sic.gob.mx/ficha.php?table=museo&table_id=1538,2017-05-04 10:42:2655
771,Museo Ex Teresa Arte Actual,Arte,1993-03-23,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Licenciado Verdad 8,Centro,6060,,http://www.exteresa.bellasartes.gob.mx,,xteresa_arteactual@yahoo.com.mx, exteresa.difusion@inba.gob.mx,exteresa,-99.13075,19.43403,2017-05-04 10:39:2956
1532,Mundo Chocolate (MUCHO),Especializado,2010-05-24,"Fundacion MUCHO, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Milan 45,Col. Juarez,6600,,http://www.mucho.org.mx,http://www.mucho.org.mx/,contacto@mucho.org.mx,,-99.15716,19.42944,http://sic.gob.mx/ficha.php?table=museo&table_id=1532,2017-03-10 12:13:4055
968,Museo de Arte de la SHCP. Antiguo Palacio del Arzobispado,Arte,1994-11-01,SHCP/Direccion General de Promocion Cultural y Acervo Patrimonial,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Moneda 4,Centro Historico,6010,,,,rafael_perez@hacienda.gob.mx, blanca_tovar@hacienda.gob.mx,culturaSHCP,-99.1313,19.43343,2017-03-10 12:39:2155
1600,Museo Memorial del 68,Historia,2007-10-22,UNAM/Centro Cultural Universitario Tlatelolco,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Ricardo Flores Magon 1,Col. Nonoalco Tlatelolco,6995,,http://www.tlatelolco.unam.mx/museos1.html,,esmerald@unam.mx,,-99.13712,19.44988,http://sic.gob.mx/ficha.php?table=museo&table_id=1600,2017-05-04 10:27:0956
969,Museo del Calzado El Borcegui,Especializado,1991-03-01,"Museo y Centro Cultural de El Borcegui, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,"Bolivar 27, primer piso",Centro Historico,6000,,http://www.elborcegui.com.mx/museo.htm,,museodelcalzadoborcegui@hotmail.com,MuseodelCalzado,-99.13856,19.43282,http://sic.gob.mx/ficha.php?table=museo&table_id=969,2017-05-04 10:42:2656
692,Museo de Geologia,Ciencia y tecnologia,1904-09-06,UNAM/Instituto de Geologia,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Jaime Torres Bodet 176,Col. Santa Maria La Ribera,6400,,http://www.geologia.unam.mx/igl/museo/index.html,,julioc@geologia.unam.mx, luinosa19@yahoo.com.mx,,,-99.15764,2017-05-04 10:39:2957
476,Museo de Sitio del Templo Mayor,Arqueologia,1987-10-12,Secretaria de Cultura/INAH,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Seminario 8,Centro Historico,6060,,http://www.templomayor.inah.gob.mx/,,difusion.mntm@inah.gob.mx, edutemplomayor@inah.gob.mx,mustemplomayor,-99.13101,19.43498,2017-03-10 12:13:4056
759,Museo del Policia de la Ciudad de Mexico,Historia,1991-07-15,Secretaria de Seguridad Publica de la Ciudad de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Victoria 82,Centro Historico,6010,,,https://www.facebook.com/pages/Museo-del-Policia/184758268237546?fref=ts,museodelpolicia@gmail.com,,-99.14657,19.43207,http://sic.gob.mx/ficha.php?table=museo&table_id=759,2017-03-10 12:39:2156
427,Laboratorio Arte Alameda,Arte,2000-01-01,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Dr. Mora 7,Centro Historico,6050,,http://www.artealameda.bellasartes.gob.mx/,https://www.facebook.com/artealameda/info/?tab=overview,info.artealameda@gmail.com,ArteAlameda,-99.1463,19.43691,http://sic.gob.mx/ficha.php?table=museo&table_id=427,2017-05-04 10:27:0957
1096,Museo Interactivo de Economia (MIDE),Ciencia y tecnologia,2006-07-12,Fideicomiso del Espacio Cultural y Educativo Betlemitas,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tacuba 17,Centro,6000,,http://www.mide.org.mx/,https://www.facebook.com/museo.mide,atencion.publico@mide.org.mx, direccion.general@mide.org.mx, relaciones.publicas@mide.org.mx,MuseoMIDE,-99.13828,2017-05-04 10:42:2657
689,Museo Postal,Historia,1920-02-25,Servicio Postal Mexicano (SEPOMEX),9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tacuba 1,Centro Historico,6000,,http://www.correosdemexico.gob.mx,,jacalderon@correosdemexico.gob.mx, hcamacho@correosdemexico.gob.mx,,-99.14037,19.43594,2017-05-04 10:39:2958
812,Museo Nacional de la Estampa (MUNAE),Arte,1986-12-17,Secretaria de Cultura/INBA,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,"Av. Hidalgo 39, Plaza de la Santa Veracruz",Centro,6050,,http://www.museonacionaldelaestampa.bellasartes.gob.mx/,https://www.facebook.com/MuseoNacionaldelaEstampa/info,difusionyrelacionesmunae@yahoo.com.mx, munae.direccion@inba.gob.mx,MUNAE,-99.1427,19.43687,2017-03-10 12:13:4057
685,Museo Universitario de Ciencias y Artes (MUCA) Roma,Arte,1999-04-01,UNAM/Direccion General de Artes Visuales,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Tonala 51,Col. Roma Norte,6700,,http://www.mucaroma.unam.mx,http://eventosunam.wordpress.com/category/dependencias/museo-universitario-de-ciencias-y-arte-muca-roma/,difusion@mucaroma.unam.mx,  elmucaroma@gmail.com,MUCAROMA,-99.16305,19.41894,2017-03-10 12:39:2157
1464,Galerias de la Antigua Academia de San Carlos,Arte,2010-11-03,UNAM/Facultad de Artes y Diseño,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,"Academia 22, 1er. piso","Antiguo Barrio Universitario, Centro Historico",6060,,http://academiasancarlos.unam.mx/,,gprieto@unam.mx, galerias.sancarlos@gmail.com,,-99.12878,19.43302,2017-05-04 10:27:0958
733,Museo Recinto Homenaje a Cuauhtemoc,Arte,1999-01-01,Secretaria de Cultura/INAH,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Av. Paseo de la Reforma Nte. 630,"U.H. Nonoalco-Tlaltelolco, 3ra. Seccion",6300,,,,za.tlatelolco@inah.gob.mx,,-99.13441,19.44913,http://sic.gob.mx/ficha.php?table=museo&table_id=733,2017-05-04 10:42:2658
706,Museo de Sitio de la SEP,Arqueologia,1994-08-19,SEP,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Rep. de Argentina 28,Centro,6020,,,http://www.travelbymexico.com/ciudaddemexico/atractivos/index.php?nom=edfemussep,museodesitiosep@sep.gob.mx,,-99.13177,19.43708,http://sic.gob.mx/ficha.php?table=museo&table_id=706,2017-05-04 10:39:2959
708,Museo del Instituto Cultural Mexico Israel,Historia,1993-10-19," Instituto Cultural Mexico Israel, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Rep. de El Salvador 41,Centro Historico,6080,,http://www.mexico-israel.org,,instituto@mexico-israel.org,,-99.13853,19.42978,http://sic.gob.mx/ficha.php?table=museo&table_id=708,2017-03-10 12:13:4058
974,Museo de Sitio Recinto de Homenaje a Don Benito Juarez,Historia,1957-07-18,SHCP/Direccion General de Promocion Cultural y Acervo Patrimonial,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Plaza de la Constitucion s/n,Centro,6066,,,http://www.hacienda.gob.mx/difusion_cultural/recinto_benito_juarez/Paginas/presentacion.aspx,difusioncultural@hacienda.gob.mx, visitas_guiadas@hacienda.gob.mx,,-99.13156,19.43257,2017-03-10 12:39:2158
1109,Museo Archivo de la Fotografia (MAF),Arte,2006-12-12,Secretaria de Cultura de la Ciudad de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Rep. de Guatemala 34-38,Centro Historico,6010,,https://mafmuseo.wordpress.com/,https://es-la.facebook.com/pg/mafmuseo/about/?ref=page_internal,coordinacionmaf@gmail.com,MAFmuseo,-99.13235,19.43507,http://sic.gob.mx/ficha.php?table=museo&table_id=1109,2017-05-04 10:27:0959
1469,Museo del Objeto del Objeto (MODO),Arte,2010-10-21,"Museo del Objeto del Objeto, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Colima 145,Col. La Roma,6700,,http://elmodo.mx,,mhuerta@elmodo.mx, contacto@elmodo.mx,MUSEOMODO,-99.15915,19.42026,2017-05-04 10:42:2659
796,Museo de la Caricatura,Arte,1987-03-19,"Sociedad Mexicana de Caricaturistas, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Donceles 99,Centro Historico,6020,,http://museodelacaricatura.org/,https://www.facebook.com/museodelacaricatura,museodelacaricatura2014@gmail.com,,-99.13266,19.4357,http://sic.gob.mx/ficha.php?table=museo&table_id=796,2017-05-04 10:39:2960
883,Museo de la Charreria,Historia,1973-01-01,"Federacion Mexicana de Charreria, A.C.",9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Isabel la Catolica 108 esq. Izazaga,Centro Historico,6080,,,http://www.fmcharreria.com/museo,fedmexch@prodigy.net.mx,,-99.13722,19.42611,http://sic.gob.mx/ficha.php?table=museo&table_id=883,2017-03-10 12:13:4059
797,Museo de la Ciudad de Mexico,Arte,1964-10-31,Secretaria de Cultura de la Ciudad de Mexico,9,Distrito Federal,15,Cuauhtemoc,1,CUAUHTEMOC,Jose Maria Pino Suarez 30,Centro Historico,6060,,http://www.cultura.cdmx.gob.mx/recintos/mcm,https://www.facebook.com/pages/Museo-de-la-Ciudad-de-M%C3%A9xico/515150795250771?fref=ts,museodelaciudaddemexico@gmail.com,museomexico,-99.13258,19.42875,http://sic.gob.mx/ficha.php?table=museo&table_id=797,2017-03-10 12:39:2159
